BaseP,EXP.cost,x,y,row,col,field,EXP.rate.ssopt,NR.ssopt,NR.min,NR.opp,NR.fs,yld.opt,yld.min,yld.fs,pro.opt,pro.min,pro.fs,NR.ffopt,yld.ffopt,pro.ffopt,EXP.rate.ffopt,NUE,cost.NUE,NR.act,yld.act,pro.act,sim
7.24,0.4,639525.9,5101510,95,54,sec35middle,132,120.040110988167,63.6826551405464,9.15098527999996,98.6092245646129,48.72861,35.00749,44.99638,14.99668,10.239869,14.49049,101.346893442101,42.79758,13.14046,73,0.1747339,9.22594992,94.3023699826141,40.8713640700417,12.1426742763253,2021EconCondition
7.24,0.4,639535.9,5101510,95,55,sec35middle,132,131.07039905905,65.4728179719364,10.35094016,107.058717987914,50.26608,35.22678,46.16457,15.06001,10.283113,14.55169,105.625141978634,43.37293,13.19595,73,0.1752416,9.25275648,95.8556447063437,40.9257324532175,12.0030471487996,2021EconCondition
7.24,0.4,639545.9,5101510,95,56,sec35middle,135,132.125761674878,67.7570461328435,11.49015584,110.42070637632,50.7453,35.43497,46.67559,15.42921,10.428645,14.75763,108.83418578212,43.78492,13.38271,73,0.1589524,8.5834296,100.360996716185,41.2619837668676,11.8904338191064,2021EconCondition
7.24,0.4,639055.9,5101510,95,7,sec35middle,74,277.251694868902,177.195132022827,97.5780128,247.0921214767,66.90087,51.1674,65.29872,13.16506,10.22952,14.47585,276.582323830582,66.7652,13.12718,73,0.2115276,6.26121696,240.776598483741,61.3784518369375,12.6300340100089,2021EconCondition
7.24,0.4,639065.9,5101510,95,8,sec35middle,74,271.380192592863,158.208875258376,85.14951392,244.083786967784,66.26581,48.89611,64.80209,12.70478,9.871873,13.96974,270.034351484249,66.04358,12.66822,73,0.2121496,6.27962816,208.038637743161,56.8313010553751,11.6953889160413,2021EconCondition
7.24,0.4,639075.9,5101510,95,9,sec35middle,74,265.600340189847,150.745945060031,80.2582025599999,238.441028223119,65.56226,48.00223,64.02658,12.52502,9.73219,13.77207,263.524700036155,65.24177,12.48897,73,0.2117683,6.26834168,189.567018474343,54.483575775012,11.7083006080104,2021EconCondition
7.24,0.4,639085.9,5101520,96,10,sec35middle,76,243.383446084203,118.963769598682,56.08690112,217.033923958264,62.67741,43.58496,61.11301,12.4209,9.596879,13.58059,239.125388126731,61.98713,12.31533,73,0.2170132,6.59720128,241.938454935975,62.7515028834166,12.658611032189,2021EconCondition
7.24,0.4,639105.9,5101520,96,12,sec35middle,75,173.014626528855,106.224454834137,46.50603104,148.559063413916,53.02001,41.83407,51.77064,12.28627,9.519556,13.47117,170.474118961704,52.59687,12.21611,73,0.2161375,6.484125,152.425564013104,50.8016651836071,12.7514876296096,2021EconCondition
7.24,0.4,639115.9,5101520,96,13,sec35middle,75,174.436305038412,104.405692583356,45.00632,151.929039793667,53.20977,41.56,52.22965,12.29764,9.528367,13.48364,171.566300247242,52.74122,12.22742,73,0.2161448,6.484344,146.840881165946,50.9997876820238,13.2185515465633,2021EconCondition
7.24,0.4,639125.9,5101520,96,14,sec35middle,74,187.045601033896,101.257876012866,42.69883232,167.306841339965,54.92817,41.13831,54.33524,12.22508,9.499134,13.44227,184.729893056936,54.57384,12.1899,73,0.2085068,6.17180128,167.184820908074,54.3194238361905,13.4428013157182,2021EconCondition
7.24,0.4,639135.9,5101520,96,15,sec35middle,75,175.613923618625,105.530780857876,48.31157216,158.446607613212,53.63994,42.16403,53.21579,11.84325,9.176301,12.98543,173.267097510383,53.25073,11.77562,73,0.2093841,6.281523,158.4378537728,53.2157876954167,12.9862110666449,2021EconCondition
7.24,0.4,639145.9,5101520,96,16,sec35middle,75,182.166731959225,107.09128667164,48.92230208,169.489028763971,54.46946,42.27564,54.6938,11.95872,9.26577,13.11204,180.226688692144,54.13546,11.89043,73,0.2093718,6.281154,169.226528135199,54.6566461733959,13.1112337255758,2021EconCondition
7.24,0.4,639165.9,5101520,96,18,sec35middle,75,180.730787811037,114.512660320035,54.90445664,163.173323142552,54.27715,43.36887,53.83242,11.94947,9.258604,13.1019,177.975950642303,53.83055,11.88124,73,0.2091173,6.273519,164.977225316729,54.0926515461875,13.1106470064987,2021EconCondition
7.24,0.4,639175.9,5101520,96,19,sec35middle,75,215.884711005589,106.524072442979,47.65947392,209.016642388774,59.02376,42.04486,60.06155,12.10946,9.382565,13.27732,211.358599916593,58.33412,12.04031,73,0.2087327,6.261981,208.643322748769,60.0189700304792,13.2827212878035,2021EconCondition
7.24,0.4,639185.9,5101520,96,20,sec35middle,121,195.797734324967,117.296897784651,56.88389792,185.136733935605,58.32996,43.73061,56.8248,13.18093,9.292331,13.14963,188.202563805817,55.21464,11.92452,73,0.1813879,8.77917436,180.498241133308,56.1801808265566,13.1430206896143,2021EconCondition
7.24,0.4,639195.9,5101520,96,21,sec35middle,75,207.961327793592,109.186427901145,49.23365888,194.058207465592,57.86921,42.33254,57.99732,12.21302,9.462803,13.39086,204.022755477652,57.25814,12.14328,73,0.2088387,6.265161,190.759067021157,57.5328906725358,13.3823948318102,2021EconCondition
7.24,0.4,639205.9,5101520,96,22,sec35middle,75,189.894168161906,106.166752981333,47.158184,170.654480540889,55.41762,41.95325,54.8102,12.15074,9.414546,13.32257,186.970460388889,54.94559,12.08135,73,0.2176476,6.529428,169.843807419345,54.7018084258275,13.3240771478016,2021EconCondition
7.24,0.4,639215.9,5101520,96,23,sec35middle,74,175.077635685679,103.91185887247,44.08467104,153.386676349563,53.20736,41.39157,52.41845,12.36929,9.611187,13.60084,173.916527492532,53.01017,12.3337,73,0.2204037,6.52394952,151.442260786181,52.1449967180209,13.5960987972783,2021EconCondition
7.24,0.4,639225.9,5101520,96,24,sec35middle,73,170.683283863006,109.492761109313,47.32141376,148.612187930726,52.45718,41.98308,51.7598,12.5748,9.799069,13.86671,170.683283863006,52.45718,12.5748,73,0.2212014,6.45908088,146.463921460888,51.4771676890001,13.8730122573491,2021EconCondition
7.24,0.4,639475.9,5101520,96,49,sec35middle,141,99.6740593333445,47.6988525781482,-3.68862496000003,68.6630842547519,46.70718,32.66107,40.92733,15.62566,10.336433,14.62714,76.7144987284198,39.41039,13.26438,73,0.1623378,9.15585192,74.5832935364694,39.9937209406583,13.8460706139139,2021EconCondition
7.24,0.4,639485.9,5101520,96,50,sec35middle,139,125.190400168941,55.5989159530395,3.09769471999996,106.595201073424,49.93985,33.90126,46.07411,15.28454,10.185092,14.41298,103.862693642957,43.15506,13.07017,73,0.1635433,9.09300748,97.8831694905561,41.0893253282604,11.6414698001076,2021EconCondition
7.24,0.4,639495.9,5101520,96,51,sec35middle,139,124.210658383679,54.9995384188767,2.74628287999997,102.314577763729,49.7871,33.83704,45.48267,15.24518,10.158861,14.37586,100.693394178541,42.72836,13.03651,73,0.1640758,9.12261448,93.549101084239,40.4925323503229,11.5934057428369,2021EconCondition
7.24,0.4,639505.9,5101520,96,52,sec35middle,139,122.299935227717,59.2398907384431,5.65016383999995,101.859849806433,49.58864,34.36772,45.44363,15.3813,10.249564,14.50421,99.6092825641,42.55775,13.1529,73,0.1642089,9.13001484,87.8680222687761,39.7171266318437,11.7910308008819,2021EconCondition
7.24,0.4,639525.9,5101520,96,54,sec35middle,133,123.393712394739,66.2328751407598,10.85212064,101.5626988934,49.29961,35.31837,45.41892,15.14004,10.303342,14.58031,103.651545843047,43.09887,13.22191,73,0.1757471,9.34974572,95.0782431300903,40.9446348934375,12.2155208675622,2021EconCondition
7.24,0.4,639535.9,5101520,96,55,sec35middle,132,129.425032163864,65.3379902423415,10.5157568,107.167766480874,50.00675,35.2569,46.1622,14.97196,10.22299,14.46661,105.744324634865,43.40296,13.1188,73,0.1759018,9.28761504,92.6090246555593,40.5897833443259,12.0438541916527,2021EconCondition
7.24,0.4,639545.9,5101520,96,56,sec35middle,135,130.210723449225,67.4384365767207,11.67396032,109.847294988066,50.40909,35.46856,46.56089,15.2823,10.329349,14.61712,107.875461034491,43.67108,13.25529,73,0.1595575,8.616105,100.617220391841,41.3925408741593,11.8268930129243,2021EconCondition
7.24,0.4,639555.9,5101520,96,57,sec35middle,135,127.714886143501,66.4941885549083,10.84391264,108.404550301271,50.08131,35.31687,46.37096,15.31493,10.351403,14.64832,109.533926949388,43.89356,13.28359,73,0.1599006,8.6346324,109.037471911948,42.5055133492605,11.7997450652817,2021EconCondition
7.24,0.4,639055.9,5101520,96,7,sec35middle,74,273.206825226612,177.820516204067,98.00526656,240.778174358047,66.34466,51.24548,64.43879,13.17677,10.238613,14.48871,272.60432729695,66.21788,13.13885,73,0.2116128,6.26373888,256.929224064878,63.81687322725,12.8992679034138,2021EconCondition
7.24,0.4,639065.9,5101520,96,8,sec35middle,74,268.011985433554,166.420635979838,90.58162304,236.176315993359,65.72527,49.88882,63.74399,12.89291,10.018051,14.1766,267.155144618083,65.56751,12.85581,73,0.2122351,6.28215896,213.725047220651,57.4878102160417,11.8634446272739,2021EconCondition
7.24,0.4,639075.9,5101520,96,9,sec35middle,74,263.830426227116,154.5833684595,82.1784368,232.600794198049,65.22046,48.35315,63.23559,12.72788,9.889823,13.99514,262.398033881581,64.98581,12.69126,73,0.2118536,6.27086656,203.143945760438,56.2790220286995,11.9898453577452,2021EconCondition
7.24,0.4,639085.9,5101530,97,10,sec35middle,76,237.660910886942,117.289706479962,53.08074848,211.510379597546,61.72938,43.03559,60.35253,12.76127,9.859863,13.95274,234.802727494845,61.21942,12.65281,73,0.2169978,6.59673312,235.688085256036,61.8812875439792,13.0897601327673,2021EconCondition
7.24,0.4,639105.9,5101530,97,12,sec35middle,75,167.777860280798,101.253304769107,41.97056384,142.279057598886,52.24133,41.00522,50.90122,12.40681,9.612953,13.60334,165.078986201649,51.79391,12.33596,73,0.2161222,6.483666,142.954716940721,49.4958473226072,12.895142083443,2021EconCondition
7.24,0.4,639115.9,5101530,97,13,sec35middle,75,168.141156318228,99.0405314300184,40.54696832,144.763984029771,52.32325,40.74506,51.24639,12.33945,9.560761,13.52948,165.045886502474,51.82244,12.26899,73,0.2159211,6.477633,140.109944942627,50.2369110043363,13.3345258268398,2021EconCondition
7.24,0.4,639125.9,5101530,97,14,sec35middle,74,191.05560697054,104.481284822305,44.97545792,171.036315404778,55.44971,41.55436,54.83765,12.28074,9.542384,13.50348,188.576367577962,55.07266,12.2454,73,0.2083556,6.16732576,171.12207760725,54.851080820628,13.5045280297279,2021EconCondition
7.24,0.4,639135.9,5101530,97,15,sec35middle,74,185.007274999468,108.082887397939,50.14146368,166.825735239404,54.88001,42.49844,54.35093,11.84786,9.20603,13.0275,183.812593201909,54.68303,11.81377,73,0.211308,6.2547168,163.895267179809,53.9125907589583,13.0036888091567,2021EconCondition
7.24,0.4,639145.9,5101530,97,16,sec35middle,74,187.835250510684,111.565952312903,51.82175072,167.123205853128,55.14044,42.80551,54.3411,12.04776,9.361353,13.2473,186.216716545783,54.88355,12.01309,73,0.2113455,6.2558268,168.625035934161,54.556861395622,13.253952611385,2021EconCondition
7.24,0.4,639165.9,5101530,97,18,sec35middle,74,214.73263607615,101.987447970602,43.58978336,195.799829291741,58.7761,41.30113,58.23781,12.16363,9.451388,13.37471,211.78644293726,58.33674,12.12863,73,0.2111099,6.24885304,194.072060941619,57.985240853372,13.3644660342439,2021EconCondition
7.24,0.4,639175.9,5101530,97,19,sec35middle,75,207.126073710246,113.978210070342,54.46122464,190.565455860397,57.91933,43.28787,57.57818,11.95234,9.260824,13.10504,204.19674439141,57.45157,11.88409,73,0.208691,6.26073,203.389642577956,59.3697395429137,13.130030482436,2021EconCondition
7.24,0.4,639185.9,5101530,97,20,sec35middle,75,190.858782191726,126.395420008523,64.00275104,176.297547956076,55.63108,45.03157,55.60982,12.01822,9.311869,13.17727,186.636946078861,54.98203,11.94959,73,0.2172242,6.516726,172.27128618497,55.047499581,13.1697750107702,2021EconCondition
7.24,0.4,639195.9,5101530,97,21,sec35middle,75,190.536860820102,96.8333153120464,38.6987456,170.937544833113,55.39197,40.4073,54.81944,12.36006,9.576733,13.55208,188.486792112841,55.03665,12.28948,73,0.2177895,6.533685,168.308423956377,54.4436503253066,13.542009545234,2021EconCondition
7.24,0.4,639205.9,5101530,97,22,sec35middle,75,173.692838656464,99.6916298404618,41.90736224,153.240524414856,53.17501,40.99367,52.42701,12.1703,9.429701,13.34402,170.32816919835,52.64024,12.1008,73,0.2127026,6.381078,151.689560665574,52.2022983043066,13.3361226854653,2021EconCondition
7.24,0.4,639215.9,5101530,97,23,sec35middle,75,165.921835262439,108.935116690012,48.20295296,144.0339103176,52.00084,42.14418,51.14335,12.37561,9.588781,13.56913,164.434827668298,51.72045,12.30494,73,0.2128485,6.385455,142.972929777678,51.0098472074584,13.5760684988346,2021EconCondition
7.24,0.4,639475.9,5101530,97,49,sec35middle,141,85.9818582463123,35.4239102283511,-13.1142544,49.4010932443382,44.79617,30.93855,38.28375,15.58327,10.308388,14.58745,58.7167475012347,36.95503,13.22839,73,0.161102,9.0861528,52.5956882191026,37.1897349029604,13.9133898252857,2021EconCondition
7.24,0.4,639485.9,5101530,97,50,sec35middle,139,125.721860043021,51.073395425455,0.600438079999975,103.817568817521,49.87129,33.44489,45.65322,14.9398,9.955368,14.08789,100.329137069983,42.742,12.77537,73,0.1635433,9.09300748,91.3701851324277,40.3348534825104,11.3686837013929,2021EconCondition
7.24,0.4,639495.9,5101530,97,51,sec35middle,139,123.028112970941,53.1916944587019,1.94496320000002,100.067379960296,49.53965,33.6906,45.14989,15.04195,10.023435,14.18422,96.7847827914758,42.23332,12.86272,73,0.1640758,9.12261448,84.4617161854272,39.2954064817813,11.4032798628401,2021EconCondition
7.24,0.4,639505.9,5101530,97,52,sec35middle,139,120.56921948461,56.3709908583257,4.07515807999999,99.0656806914898,49.24909,34.07989,45.02642,15.15869,10.101225,14.2943,95.250363555089,41.9995,12.96254,73,0.1642089,9.13001484,82.7022206399556,39.0657269340938,11.5839195993123,2021EconCondition
7.24,0.4,639525.9,5101530,97,54,sec35middle,132,122.89811303655,65.1557338673534,10.1358358399999,100.622273806069,49.14056,35.18747,45.28198,15.04964,10.27603,14.54166,102.523967387848,42.95045,13.18686,73,0.1751064,9.24561792,95.2238000030924,40.9850827795417,12.192472178724,2021EconCondition
7.24,0.4,639535.9,5101530,97,55,sec35middle,132,125.879753862318,64.1165352285087,9.84434239999999,103.783755240738,49.48915,35.1342,45.68412,14.88196,10.161537,14.37964,100.66577619941,42.72387,13.03994,73,0.1756892,9.27638976,87.5737791492645,39.9721893222426,12.0324694787839,2021EconCondition
7.24,0.4,639545.9,5101530,97,56,sec35middle,135,128.833376448659,66.1295518328376,10.93622528,109.465559711887,50.17757,35.33374,46.48877,15.18919,10.266417,14.52806,107.125887135524,43.58178,13.17453,73,0.1595575,8.616105,101.458175276563,41.5710743825967,11.7882828981006,2021EconCondition
7.24,0.4,639555.9,5101530,97,57,sec35middle,135,131.855103627002,68.3775344629787,12.54526688,109.688245488979,50.61332,35.62779,46.52876,15.23516,10.297487,14.57203,109.002396671237,43.8316,13.2144,73,0.1599006,8.6346324,107.967689601384,42.4012921214688,11.7521171276914,2021EconCondition
7.24,0.4,639055.9,5101530,97,7,sec35middle,74,256.158006846227,167.650944311334,90.44318144,224.406224483038,64.03264,49.86352,62.18026,13.10581,10.183477,14.41069,255.560882169273,63.90722,13.06809,73,0.2114594,6.25919824,219.525350070111,58.315757775253,12.3344664618763,2021EconCondition
7.24,0.4,639065.9,5101530,97,8,sec35middle,74,259.231496541273,158.864973465597,84.2424752,226.649860309544,64.49347,48.73035,62.45732,12.97608,10.082676,14.26805,258.634156867278,64.36987,12.93874,73,0.2120812,6.27760352,217.787415583271,58.000728316878,11.9506589015503,2021EconCondition
7.24,0.4,639075.9,5101530,97,9,sec35middle,74,240.017165938602,134.326767876785,66.75472928,216.106575431356,61.99849,45.53449,60.97756,12.63281,9.815953,13.89061,238.797018582255,61.79321,12.59646,73,0.2191977,6.48825192,193.478253760921,54.9394026805149,11.7834294638683,2021EconCondition
7.24,0.4,639085.9,5101540,98,10,sec35middle,74,230.131230091203,125.63423608805,59.86805312,205.008043157645,60.63818,44.27596,59.46226,12.6426,9.823555,13.90136,228.930690942668,60.43511,12.60622,73,0.2187343,6.47453528,228.021303485362,60.8742225824584,13.060504745538,2021EconCondition
7.24,0.4,639095.9,5101540,98,11,sec35middle,75,182.441878591087,118.347901482278,54.75501632,157.445678951863,54.18989,43.34156,52.96593,12.55261,9.72592,13.7632,181.436405735391,53.97368,12.48093,73,0.2173209,6.519627,158.189322840193,51.5348532347084,13.0433437764379,2021EconCondition
7.24,0.4,639105.9,5101540,98,12,sec35middle,75,166.60549125205,103.969799644078,43.683464,143.466537862716,52.04008,41.31825,51.05844,12.49672,9.682619,13.70192,164.240354955537,51.63688,12.42536,73,0.2160683,6.482049,143.51058712794,49.5428375652293,12.986346503979,2021EconCondition
7.24,0.4,639115.9,5101540,98,13,sec35middle,75,158.409241894684,102.670770314224,43.02293888,135.447197801442,50.94764,41.19754,49.96717,12.42095,9.623913,13.61885,155.963605532125,50.53397,12.35003,73,0.2158673,6.476019,130.826299573548,48.6316672483572,13.287116519958,2021EconCondition
7.24,0.4,639125.9,5101540,98,14,sec35middle,74,179.44347440159,104.611546749116,44.82415712,157.945866963243,53.82614,41.52671,53.0443,12.33169,9.581969,13.55949,177.221530271913,53.48357,12.2962,73,0.2083208,6.16629568,163.648325929366,53.8484507361905,13.5749945581836,2021EconCondition
7.24,0.4,639135.9,5101540,98,15,sec35middle,75,187.299242556188,110.542512444712,51.65086016,167.873884766593,55.17456,42.77428,54.47152,11.964,9.269862,13.11783,184.92188149647,54.78063,11.89569,73,0.2093073,6.279219,166.051201827235,54.19876443675,13.1029208535352,2021EconCondition
7.24,0.4,639145.9,5101540,98,16,sec35middle,75,194.530415310201,107.643314055851,48.15956,181.533095239457,56.03697,42.13625,56.29087,12.18383,9.440188,13.35886,191.255536794326,55.51647,12.11426,73,0.2092951,6.278853,179.169218417633,55.9555844999554,13.3512318305294,2021EconCondition
7.24,0.4,639165.9,5101540,98,18,sec35middle,75,223.103768800235,99.6133285505428,42.02331392,205.041352899551,60.00198,41.01486,59.51269,12.1354,9.402661,13.30575,218.661724014183,59.32429,12.0661,73,0.2090406,6.271218,202.257148880422,59.1254761737054,13.3015234835633,2021EconCondition
7.24,0.4,639175.9,5101540,98,19,sec35middle,75,221.286228511893,107.859809893374,48.81324512,207.10294295638,59.77913,42.25571,59.80377,12.0925,9.369425,13.25872,215.824284365084,58.96122,12.02345,73,0.2086562,6.259686,220.800654503538,61.7078333040179,13.2793754505923,2021EconCondition
7.24,0.4,639185.9,5101540,98,20,sec35middle,75,211.741521346938,103.084636161303,44.32357856,199.063619451957,58.38235,41.43523,58.67918,12.22535,9.47236,13.40439,208.604340333325,57.88184,12.15554,73,0.2171695,6.515085,199.021765780403,58.6724633387858,13.4037628886832,2021EconCondition
